"ï»¿""Plot Title: 10767838""",,,,,,,,
#,"Date Time, GMT-06:00","Temp, Â°F (LGR S/N: 10767838, SEN S/N: 10767838)",,Coupler Detached (LGR S/N: 10767838),Coupler Attached (LGR S/N: 10767838),Host Connected (LGR S/N: 10767838),Stopped (LGR S/N: 10767838),End Of File (LGR S/N: 10767838)
4751,2/16/16 17:10,32.54,0.30,,,,,
4752,2/16/16 18:10,32.54,0.30,,,,,
4753,2/16/16 19:10,32.54,0.30,,,,,
4754,2/16/16 20:10,32.54,0.30,,,,,
4755,2/16/16 21:10,32.54,0.30,,,,,
4756,2/16/16 22:10,32.54,0.30,,,,,
4757,2/16/16 23:10,32.54,0.30,,,,,
4758,2/17/16 0:10,32.54,0.30,,,,,
4759,2/17/16 1:10,32.54,0.30,,,,,
4760,2/17/16 2:10,32.54,0.30,,,,,
4761,2/17/16 3:10,32.54,0.30,,,,,
4762,2/17/16 4:10,32.54,0.30,,,,,
4763,2/17/16 5:10,32.54,0.30,,,,,
4764,2/17/16 6:10,32.54,0.30,,,,,
4765,2/17/16 7:10,32.54,0.30,,,,,
4766,2/17/16 8:10,32.54,0.30,,,,,
4767,2/17/16 9:10,32.54,0.30,,,,,
4768,2/17/16 10:10,32.54,0.30,,,,,
4769,2/17/16 11:10,32.54,0.30,,,,,
4770,2/17/16 12:10,32.54,0.30,,,,,
4771,2/17/16 13:10,32.54,0.30,,,,,
4772,2/17/16 14:10,32.54,0.30,,,,,
4773,2/17/16 15:10,32.54,0.30,,,,,
4774,2/17/16 16:10,32.54,0.30,,,,,
4775,2/17/16 17:10,32.54,0.30,,,,,
4776,2/17/16 18:10,32.54,0.30,,,,,
4777,2/17/16 19:10,32.54,0.30,,,,,
4778,2/17/16 20:10,32.54,0.30,,,,,
4779,2/17/16 21:10,32.54,0.30,,,,,
4780,2/17/16 22:10,32.54,0.30,,,,,
4781,2/17/16 23:10,32.54,0.30,,,,,
4782,2/18/16 0:10,32.54,0.30,,,,,
4783,2/18/16 1:10,32.54,0.30,,,,,
4784,2/18/16 2:10,32.54,0.30,,,,,
4785,2/18/16 3:10,32.54,0.30,,,,,
4786,2/18/16 4:10,32.54,0.30,,,,,
4787,2/18/16 5:10,32.54,0.30,,,,,
4788,2/18/16 6:10,32.54,0.30,,,,,
4789,2/18/16 7:10,32.54,0.30,,,,,
4790,2/18/16 8:10,32.54,0.30,,,,,
4791,2/18/16 9:10,32.54,0.30,,,,,
4792,2/18/16 10:10,32.54,0.30,,,,,
4793,2/18/16 11:10,32.54,0.30,,,,,
4794,2/18/16 12:10,32.54,0.30,,,,,
4795,2/18/16 13:10,32.54,0.30,,,,,
4796,2/18/16 14:10,32.54,0.30,,,,,
4797,2/18/16 15:10,32.54,0.30,,,,,
4798,2/18/16 16:10,32.54,0.30,,,,,
4799,2/18/16 17:10,32.54,0.30,,,,,
4800,2/18/16 18:10,32.54,0.30,,,,,
4801,2/18/16 19:10,32.54,0.30,,,,,
4802,2/18/16 20:10,32.49,0.27,,,,,
4803,2/18/16 21:10,32.49,0.27,,,,,
4804,2/18/16 22:10,32.49,0.27,,,,,
4805,2/18/16 23:10,32.49,0.27,,,,,
4806,2/19/16 0:10,32.49,0.27,,,,,
4807,2/19/16 1:10,32.49,0.27,,,,,
4808,2/19/16 2:10,32.49,0.27,,,,,
4809,2/19/16 3:10,32.49,0.27,,,,,
4810,2/19/16 4:10,32.49,0.27,,,,,
4811,2/19/16 5:10,32.49,0.27,,,,,
4812,2/19/16 6:10,32.49,0.27,,,,,
4813,2/19/16 7:10,32.49,0.27,,,,,
4814,2/19/16 8:10,32.49,0.27,,,,,
4815,2/19/16 9:10,32.49,0.27,,,,,
4816,2/19/16 10:10,32.49,0.27,,,,,
4817,2/19/16 11:10,32.49,0.27,,,,,
4818,2/19/16 12:10,32.49,0.27,,,,,
4819,2/19/16 13:10,32.49,0.27,,,,,
4820,2/19/16 14:10,32.49,0.27,,,,,
4821,2/19/16 15:10,32.49,0.27,,,,,
4822,2/19/16 16:10,32.54,0.30,,,,,
4823,2/19/16 17:10,32.54,0.30,,,,,
4824,2/19/16 18:10,32.54,0.30,,,,,
4825,2/19/16 19:10,32.54,0.30,,,,,
4826,2/19/16 20:10,32.54,0.30,,,,,
4827,2/19/16 21:10,32.54,0.30,,,,,
4828,2/19/16 22:10,32.54,0.30,,,,,
4829,2/19/16 23:10,32.54,0.30,,,,,
4830,2/20/16 0:10,32.54,0.30,,,,,
4831,2/20/16 1:10,32.54,0.30,,,,,
4832,2/20/16 2:10,32.54,0.30,,,,,
4833,2/20/16 3:10,32.54,0.30,,,,,
4834,2/20/16 4:10,32.54,0.30,,,,,
4835,2/20/16 5:10,32.54,0.30,,,,,
4836,2/20/16 6:10,32.54,0.30,,,,,
4837,2/20/16 7:10,32.54,0.30,,,,,
4838,2/20/16 8:10,32.54,0.30,,,,,
4839,2/20/16 9:10,32.54,0.30,,,,,
4840,2/20/16 10:10,32.54,0.30,,,,,
4841,2/20/16 11:10,32.54,0.30,,,,,
4842,2/20/16 12:10,32.49,0.27,,,,,
4843,2/20/16 13:10,32.54,0.30,,,,,
4844,2/20/16 14:10,32.49,0.27,,,,,
4845,2/20/16 15:10,32.54,0.30,,,,,
4846,2/20/16 16:10,32.54,0.30,,,,,
4847,2/20/16 17:10,32.54,0.30,,,,,
4848,2/20/16 18:10,32.49,0.27,,,,,
4849,2/20/16 19:10,32.54,0.30,,,,,
4850,2/20/16 20:10,32.54,0.30,,,,,
4851,2/20/16 21:10,32.54,0.30,,,,,
4852,2/20/16 22:10,32.54,0.30,,,,,
4853,2/20/16 23:10,32.54,0.30,,,,,
4854,2/21/16 0:10,32.54,0.30,,,,,
4855,2/21/16 1:10,32.54,0.30,,,,,
4856,2/21/16 2:10,32.54,0.30,,,,,
4857,2/21/16 3:10,32.54,0.30,,,,,
4858,2/21/16 4:10,32.54,0.30,,,,,
4859,2/21/16 5:10,32.49,0.27,,,,,
4860,2/21/16 6:10,32.54,0.30,,,,,
4861,2/21/16 7:10,32.54,0.30,,,,,
4862,2/21/16 8:10,32.49,0.27,,,,,
4863,2/21/16 9:10,32.49,0.27,,,,,
4864,2/21/16 10:10,32.54,0.30,,,,,
4865,2/21/16 11:10,32.49,0.27,,,,,
4866,2/21/16 12:10,32.54,0.30,,,,,
4867,2/21/16 13:10,32.54,0.30,,,,,
4868,2/21/16 14:10,32.54,0.30,,,,,
4869,2/21/16 15:10,32.54,0.30,,,,,
4870,2/21/16 16:10,32.54,0.30,,,,,
4871,2/21/16 17:10,32.54,0.30,,,,,
4872,2/21/16 18:10,32.54,0.30,,,,,
4873,2/21/16 19:10,32.54,0.30,,,,,
4874,2/21/16 20:10,32.54,0.30,,,,,
4875,2/21/16 21:10,32.54,0.30,,,,,
4876,2/21/16 22:10,32.54,0.30,,,,,
4877,2/21/16 23:10,32.54,0.30,,,,,
4878,2/22/16 0:10,32.54,0.30,,,,,
4879,2/22/16 1:10,32.54,0.30,,,,,
4880,2/22/16 2:10,32.49,0.27,,,,,
4881,2/22/16 3:10,32.54,0.30,,,,,
4882,2/22/16 4:10,32.54,0.30,,,,,
4883,2/22/16 5:10,32.54,0.30,,,,,
4884,2/22/16 6:10,32.54,0.30,,,,,
4885,2/22/16 7:10,32.54,0.30,,,,,
4886,2/22/16 8:10,32.54,0.30,,,,,
4887,2/22/16 9:10,32.54,0.30,,,,,
4888,2/22/16 10:10,32.54,0.30,,,,,
4889,2/22/16 11:10,32.54,0.30,,,,,
4890,2/22/16 12:10,32.49,0.27,,,,,
4891,2/22/16 13:10,32.54,0.30,,,,,
4892,2/22/16 14:10,32.49,0.27,,,,,
4893,2/22/16 15:10,32.49,0.27,,,,,
4894,2/22/16 16:10,32.49,0.27,,,,,
4895,2/22/16 17:10,32.54,0.30,,,,,
4896,2/22/16 18:10,32.49,0.27,,,,,
4897,2/22/16 19:10,32.49,0.27,,,,,
4898,2/22/16 20:10,32.54,0.30,,,,,
4899,2/22/16 21:10,32.54,0.30,,,,,
4900,2/22/16 22:10,32.54,0.30,,,,,
4901,2/22/16 23:10,32.49,0.27,,,,,
4902,2/23/16 0:10,32.54,0.30,,,,,
4903,2/23/16 1:10,32.54,0.30,,,,,
4904,2/23/16 2:10,32.54,0.30,,,,,
4905,2/23/16 3:10,32.54,0.30,,,,,
4906,2/23/16 4:10,32.54,0.30,,,,,
4907,2/23/16 5:10,32.49,0.27,,,,,
4908,2/23/16 6:10,32.54,0.30,,,,,
4909,2/23/16 7:10,32.54,0.30,,,,,
4910,2/23/16 8:10,32.49,0.27,,,,,
4911,2/23/16 9:10,32.54,0.30,,,,,
4912,2/23/16 10:10,32.54,0.30,,,,,
4913,2/23/16 11:10,32.49,0.27,,,,,
4914,2/23/16 12:10,32.54,0.30,,,,,
4915,2/23/16 13:10,32.54,0.30,,,,,
4916,2/23/16 14:10,32.54,0.30,,,,,
4917,2/23/16 15:10,32.54,0.30,,,,,
4918,2/23/16 16:10,32.54,0.30,,,,,
4919,2/23/16 17:10,32.49,0.27,,,,,
4920,2/23/16 18:10,32.54,0.30,,,,,
4921,2/23/16 19:10,32.54,0.30,,,,,
4922,2/23/16 20:10,32.54,0.30,,,,,
4923,2/23/16 21:10,32.54,0.30,,,,,
4924,2/23/16 22:10,32.54,0.30,,,,,
4925,2/23/16 23:10,32.54,0.30,,,,,
4926,2/24/16 0:10,32.54,0.30,,,,,
4927,2/24/16 1:10,32.54,0.30,,,,,
4928,2/24/16 2:10,32.54,0.30,,,,,
4929,2/24/16 3:10,32.54,0.30,,,,,
4930,2/24/16 4:10,32.54,0.30,,,,,
4931,2/24/16 5:10,32.54,0.30,,,,,
4932,2/24/16 6:10,32.54,0.30,,,,,
4933,2/24/16 7:10,32.54,0.30,,,,,
4934,2/24/16 8:10,32.49,0.27,,,,,
4935,2/24/16 9:10,32.49,0.27,,,,,
4936,2/24/16 10:10,32.54,0.30,,,,,
4937,2/24/16 11:10,32.54,0.30,,,,,
4938,2/24/16 12:10,32.54,0.30,,,,,
4939,2/24/16 13:10,32.54,0.30,,,,,
4940,2/24/16 14:10,32.54,0.30,,,,,
4941,2/24/16 15:10,32.54,0.30,,,,,
4942,2/24/16 16:10,32.54,0.30,,,,,
4943,2/24/16 17:10,32.54,0.30,,,,,
4944,2/24/16 18:10,32.54,0.30,,,,,
4945,2/24/16 19:10,32.54,0.30,,,,,
4946,2/24/16 20:10,32.54,0.30,,,,,
4947,2/24/16 21:10,32.54,0.30,,,,,
4948,2/24/16 22:10,32.54,0.30,,,,,
4949,2/24/16 23:10,32.54,0.30,,,,,
4950,2/25/16 0:10,32.54,0.30,,,,,
4951,2/25/16 1:10,32.54,0.30,,,,,
4952,2/25/16 2:10,32.54,0.30,,,,,
4953,2/25/16 3:10,32.54,0.30,,,,,
4954,2/25/16 4:10,32.54,0.30,,,,,
4955,2/25/16 5:10,32.54,0.30,,,,,
4956,2/25/16 6:10,32.54,0.30,,,,,
4957,2/25/16 7:10,32.54,0.30,,,,,
4958,2/25/16 8:10,32.54,0.30,,,,,
4959,2/25/16 9:10,32.54,0.30,,,,,
4960,2/25/16 10:10,32.54,0.30,,,,,
4961,2/25/16 11:10,32.54,0.30,,,,,
4962,2/25/16 12:10,32.54,0.30,,,,,
4963,2/25/16 13:10,32.54,0.30,,,,,
4964,2/25/16 14:10,32.54,0.30,,,,,
4965,2/25/16 15:10,32.54,0.30,,,,,
4966,2/25/16 16:10,32.54,0.30,,,,,
4967,2/25/16 17:10,32.54,0.30,,,,,
4968,2/25/16 18:10,32.54,0.30,,,,,
4969,2/25/16 19:10,32.54,0.30,,,,,
4970,2/25/16 20:10,32.54,0.30,,,,,
4971,2/25/16 21:10,32.54,0.30,,,,,
4972,2/25/16 22:10,32.54,0.30,,,,,
4973,2/25/16 23:10,32.54,0.30,,,,,
4974,2/26/16 0:10,32.54,0.30,,,,,
4975,2/26/16 1:10,32.54,0.30,,,,,
4976,2/26/16 2:10,32.54,0.30,,,,,
4977,2/26/16 3:10,32.54,0.30,,,,,
4978,2/26/16 4:10,32.54,0.30,,,,,
4979,2/26/16 5:10,32.54,0.30,,,,,
4980,2/26/16 6:10,32.54,0.30,,,,,
4981,2/26/16 7:10,32.54,0.30,,,,,
4982,2/26/16 8:10,32.54,0.30,,,,,
4983,2/26/16 9:10,32.54,0.30,,,,,
4984,2/26/16 10:10,32.54,0.30,,,,,
4985,2/26/16 11:10,32.54,0.30,,,,,
4986,2/26/16 12:10,32.54,0.30,,,,,
4987,2/26/16 13:10,32.54,0.30,,,,,
4988,2/26/16 14:10,32.54,0.30,,,,,
4989,2/26/16 15:10,32.54,0.30,,,,,
4990,2/26/16 16:10,32.54,0.30,,,,,
4991,2/26/16 17:10,32.54,0.30,,,,,
4992,2/26/16 18:10,32.54,0.30,,,,,
4993,2/26/16 19:10,32.54,0.30,,,,,
4994,2/26/16 20:10,32.54,0.30,,,,,
4995,2/26/16 21:10,32.54,0.30,,,,,
4996,2/26/16 22:10,32.54,0.30,,,,,
4997,2/26/16 23:10,32.54,0.30,,,,,
4998,2/27/16 0:10,32.54,0.30,,,,,
4999,2/27/16 1:10,32.54,0.30,,,,,
5000,2/27/16 2:10,32.54,0.30,,,,,
5001,2/27/16 3:10,32.54,0.30,,,,,
5002,2/27/16 4:10,32.54,0.30,,,,,
5003,2/27/16 5:10,32.54,0.30,,,,,
5004,2/27/16 6:10,32.54,0.30,,,,,
5005,2/27/16 7:10,32.54,0.30,,,,,
5006,2/27/16 8:10,32.54,0.30,,,,,
5007,2/27/16 9:10,32.54,0.30,,,,,
5008,2/27/16 10:10,32.54,0.30,,,,,
5009,2/27/16 11:10,32.54,0.30,,,,,
5010,2/27/16 12:10,32.54,0.30,,,,,
5011,2/27/16 13:10,32.54,0.30,,,,,
5012,2/27/16 14:10,32.54,0.30,,,,,
5013,2/27/16 15:10,32.54,0.30,,,,,
5014,2/27/16 16:10,32.54,0.30,,,,,
5015,2/27/16 17:10,32.54,0.30,,,,,
5016,2/27/16 18:10,32.54,0.30,,,,,
5017,2/27/16 19:10,32.54,0.30,,,,,
5018,2/27/16 20:10,32.54,0.30,,,,,
5019,2/27/16 21:10,32.54,0.30,,,,,
5020,2/27/16 22:10,32.54,0.30,,,,,
5021,2/27/16 23:10,32.54,0.30,,,,,
5022,2/28/16 0:10,32.54,0.30,,,,,
5023,2/28/16 1:10,32.54,0.30,,,,,
5024,2/28/16 2:10,32.54,0.30,,,,,
5025,2/28/16 3:10,32.54,0.30,,,,,
5026,2/28/16 4:10,32.54,0.30,,,,,
5027,2/28/16 5:10,32.54,0.30,,,,,
5028,2/28/16 6:10,32.54,0.30,,,,,
5029,2/28/16 7:10,32.54,0.30,,,,,
5030,2/28/16 8:10,32.54,0.30,,,,,
5031,2/28/16 9:10,32.54,0.30,,,,,
5032,2/28/16 10:10,32.54,0.30,,,,,
5033,2/28/16 11:10,32.54,0.30,,,,,
5034,2/28/16 12:10,32.54,0.30,,,,,
5035,2/28/16 13:10,32.54,0.30,,,,,
5036,2/28/16 14:10,32.54,0.30,,,,,
5037,2/28/16 15:10,32.54,0.30,,,,,
5038,2/28/16 16:10,32.54,0.30,,,,,
5039,2/28/16 17:10,32.54,0.30,,,,,
5040,2/28/16 18:10,32.54,0.30,,,,,
5041,2/28/16 19:10,32.54,0.30,,,,,
5042,2/28/16 20:10,32.54,0.30,,,,,
5043,2/28/16 21:10,32.54,0.30,,,,,
5044,2/28/16 22:10,32.54,0.30,,,,,
5045,2/28/16 23:10,32.54,0.30,,,,,
5046,2/29/16 0:10,32.54,0.30,,,,,
5047,2/29/16 1:10,32.54,0.30,,,,,
5048,2/29/16 2:10,32.54,0.30,,,,,
5049,2/29/16 3:10,32.54,0.30,,,,,
5050,2/29/16 4:10,32.54,0.30,,,,,
5051,2/29/16 5:10,32.54,0.30,,,,,
5052,2/29/16 6:10,32.54,0.30,,,,,
5053,2/29/16 7:10,32.54,0.30,,,,,
5054,2/29/16 8:10,32.54,0.30,,,,,
5055,2/29/16 9:10,32.54,0.30,,,,,
5056,2/29/16 10:10,32.54,0.30,,,,,
5057,2/29/16 11:10,32.54,0.30,,,,,
5058,2/29/16 12:10,32.54,0.30,,,,,
5059,2/29/16 13:10,32.54,0.30,,,,,
5060,2/29/16 14:10,32.54,0.30,,,,,
5061,2/29/16 15:10,32.54,0.30,,,,,
5062,2/29/16 16:10,32.54,0.30,,,,,
5063,2/29/16 17:10,32.54,0.30,,,,,
5064,2/29/16 18:10,32.54,0.30,,,,,
5065,2/29/16 19:10,32.54,0.30,,,,,
5066,2/29/16 20:10,32.54,0.30,,,,,
5067,2/29/16 21:10,32.54,0.30,,,,,
5068,2/29/16 22:10,32.54,0.30,,,,,
5069,2/29/16 23:10,32.54,0.30,,,,,
5070,3/1/16 0:10,32.54,0.30,,,,,
5071,3/1/16 1:10,32.54,0.30,,,,,
5072,3/1/16 2:10,32.54,0.30,,,,,
5073,3/1/16 3:10,32.54,0.30,,,,,
5074,3/1/16 4:10,32.54,0.30,,,,,
5075,3/1/16 5:10,32.54,0.30,,,,,
5076,3/1/16 6:10,32.54,0.30,,,,,
5077,3/1/16 7:10,32.54,0.30,,,,,
5078,3/1/16 8:10,32.54,0.30,,,,,
5079,3/1/16 9:10,32.54,0.30,,,,,
5080,3/1/16 10:10,32.54,0.30,,,,,
5081,3/1/16 11:10,32.54,0.30,,,,,
5082,3/1/16 12:10,32.54,0.30,,,,,
5083,3/1/16 13:10,32.54,0.30,,,,,
5084,3/1/16 14:10,32.54,0.30,,,,,
5085,3/1/16 15:10,32.54,0.30,,,,,
5086,3/1/16 16:10,32.54,0.30,,,,,
5087,3/1/16 17:10,32.54,0.30,,,,,
5088,3/1/16 18:10,32.54,0.30,,,,,
5089,3/1/16 19:10,32.54,0.30,,,,,
5090,3/1/16 20:10,32.54,0.30,,,,,
5091,3/1/16 21:10,32.54,0.30,,,,,
5092,3/1/16 22:10,32.54,0.30,,,,,
5093,3/1/16 23:10,32.54,0.30,,,,,
5094,3/2/16 0:10,32.54,0.30,,,,,
5095,3/2/16 1:10,32.54,0.30,,,,,
5096,3/2/16 2:10,32.54,0.30,,,,,
5097,3/2/16 3:10,32.54,0.30,,,,,
5098,3/2/16 4:10,32.54,0.30,,,,,
5099,3/2/16 5:10,32.54,0.30,,,,,
5100,3/2/16 6:10,32.54,0.30,,,,,
5101,3/2/16 7:10,32.54,0.30,,,,,
5102,3/2/16 8:10,32.54,0.30,,,,,
5103,3/2/16 9:10,32.54,0.30,,,,,
5104,3/2/16 10:10,32.54,0.30,,,,,
5105,3/2/16 11:10,32.54,0.30,,,,,
5106,3/2/16 12:10,32.54,0.30,,,,,
5107,3/2/16 13:10,32.54,0.30,,,,,
5108,3/2/16 14:10,32.54,0.30,,,,,
5109,3/2/16 15:10,32.54,0.30,,,,,
5110,3/2/16 16:10,32.54,0.30,,,,,
5111,3/2/16 17:10,32.54,0.30,,,,,
5112,3/2/16 18:10,32.54,0.30,,,,,
5113,3/2/16 19:10,32.54,0.30,,,,,
5114,3/2/16 20:10,32.54,0.30,,,,,
5115,3/2/16 21:10,32.54,0.30,,,,,
5116,3/2/16 22:10,32.54,0.30,,,,,
5117,3/2/16 23:10,32.54,0.30,,,,,
5118,3/3/16 0:10,32.54,0.30,,,,,
5119,3/3/16 1:10,32.54,0.30,,,,,
5120,3/3/16 2:10,32.54,0.30,,,,,
5121,3/3/16 3:10,32.54,0.30,,,,,
5122,3/3/16 4:10,32.54,0.30,,,,,
5123,3/3/16 5:10,32.54,0.30,,,,,
5124,3/3/16 6:10,32.54,0.30,,,,,
5125,3/3/16 7:10,32.54,0.30,,,,,
5126,3/3/16 8:10,32.54,0.30,,,,,
5127,3/3/16 9:10,32.54,0.30,,,,,
5128,3/3/16 10:10,32.54,0.30,,,,,
5129,3/3/16 11:10,32.54,0.30,,,,,
5130,3/3/16 12:10,32.54,0.30,,,,,
5131,3/3/16 13:10,32.54,0.30,,,,,
5132,3/3/16 14:10,32.54,0.30,,,,,
5133,3/3/16 15:10,32.54,0.30,,,,,
5134,3/3/16 16:10,32.54,0.30,,,,,
5135,3/3/16 17:10,32.54,0.30,,,,,
5136,3/3/16 18:10,32.54,0.30,,,,,
5137,3/3/16 19:10,32.54,0.30,,,,,
5138,3/3/16 20:10,32.54,0.30,,,,,
5139,3/3/16 21:10,32.54,0.30,,,,,
5140,3/3/16 22:10,32.54,0.30,,,,,
5141,3/3/16 23:10,32.54,0.30,,,,,
5142,3/4/16 0:10,32.54,0.30,,,,,
5143,3/4/16 1:10,32.54,0.30,,,,,
5144,3/4/16 2:10,32.54,0.30,,,,,
5145,3/4/16 3:10,32.54,0.30,,,,,
5146,3/4/16 4:10,32.54,0.30,,,,,
5147,3/4/16 5:10,32.54,0.30,,,,,
5148,3/4/16 6:10,32.54,0.30,,,,,
5149,3/4/16 7:10,32.54,0.30,,,,,
5150,3/4/16 8:10,32.54,0.30,,,,,
5151,3/4/16 9:10,32.54,0.30,,,,,
5152,3/4/16 10:10,32.54,0.30,,,,,
5153,3/4/16 11:10,32.54,0.30,,,,,
5154,3/4/16 12:10,32.54,0.30,,,,,
5155,3/4/16 13:10,32.54,0.30,,,,,
5156,3/4/16 14:10,32.54,0.30,,,,,
5157,3/4/16 15:10,32.54,0.30,,,,,
5158,3/4/16 16:10,32.54,0.30,,,,,
5159,3/4/16 17:10,32.54,0.30,,,,,
5160,3/4/16 18:10,32.54,0.30,,,,,
5161,3/4/16 19:10,32.54,0.30,,,,,
5162,3/4/16 20:10,32.54,0.30,,,,,
5163,3/4/16 21:10,32.54,0.30,,,,,
5164,3/4/16 22:10,32.54,0.30,,,,,
5165,3/4/16 23:10,32.54,0.30,,,,,
5166,3/5/16 0:10,32.54,0.30,,,,,
5167,3/5/16 1:10,32.54,0.30,,,,,
5168,3/5/16 2:10,32.54,0.30,,,,,
5169,3/5/16 3:10,32.54,0.30,,,,,
5170,3/5/16 4:10,32.54,0.30,,,,,
5171,3/5/16 5:10,32.54,0.30,,,,,
5172,3/5/16 6:10,32.54,0.30,,,,,
5173,3/5/16 7:10,32.54,0.30,,,,,
5174,3/5/16 8:10,32.54,0.30,,,,,
5175,3/5/16 9:10,32.54,0.30,,,,,
5176,3/5/16 10:10,32.54,0.30,,,,,
5177,3/5/16 11:10,32.54,0.30,,,,,
5178,3/5/16 12:10,32.54,0.30,,,,,
5179,3/5/16 13:10,32.54,0.30,,,,,
5180,3/5/16 14:10,32.54,0.30,,,,,
5181,3/5/16 15:10,32.54,0.30,,,,,
5182,3/5/16 16:10,32.54,0.30,,,,,
5183,3/5/16 17:10,32.54,0.30,,,,,
5184,3/5/16 18:10,32.54,0.30,,,,,
5185,3/5/16 19:10,32.54,0.30,,,,,
5186,3/5/16 20:10,32.54,0.30,,,,,
5187,3/5/16 21:10,32.54,0.30,,,,,
5188,3/5/16 22:10,32.54,0.30,,,,,
5189,3/5/16 23:10,32.54,0.30,,,,,
5190,3/6/16 0:10,32.54,0.30,,,,,
5191,3/6/16 1:10,32.54,0.30,,,,,
5192,3/6/16 2:10,32.54,0.30,,,,,
5193,3/6/16 3:10,32.54,0.30,,,,,
5194,3/6/16 4:10,32.54,0.30,,,,,
5195,3/6/16 5:10,32.54,0.30,,,,,
5196,3/6/16 6:10,32.54,0.30,,,,,
5197,3/6/16 7:10,32.54,0.30,,,,,
5198,3/6/16 8:10,32.54,0.30,,,,,
5199,3/6/16 9:10,32.54,0.30,,,,,
5200,3/6/16 10:10,32.54,0.30,,,,,
5201,3/6/16 11:10,32.54,0.30,,,,,
5202,3/6/16 12:10,32.54,0.30,,,,,
5203,3/6/16 13:10,32.54,0.30,,,,,
5204,3/6/16 14:10,32.54,0.30,,,,,
5205,3/6/16 15:10,32.54,0.30,,,,,
5206,3/6/16 16:10,32.54,0.30,,,,,
5207,3/6/16 17:10,32.54,0.30,,,,,
5208,3/6/16 18:10,32.54,0.30,,,,,
5209,3/6/16 19:10,32.54,0.30,,,,,
5210,3/6/16 20:10,32.54,0.30,,,,,
5211,3/6/16 21:10,32.54,0.30,,,,,
5212,3/6/16 22:10,32.54,0.30,,,,,
5213,3/6/16 23:10,32.54,0.30,,,,,
5214,3/7/16 0:10,32.54,0.30,,,,,
5215,3/7/16 1:10,32.54,0.30,,,,,
5216,3/7/16 2:10,32.54,0.30,,,,,
5217,3/7/16 3:10,32.54,0.30,,,,,
5218,3/7/16 4:10,32.54,0.30,,,,,
5219,3/7/16 5:10,32.54,0.30,,,,,
5220,3/7/16 6:10,32.54,0.30,,,,,
5221,3/7/16 7:10,32.54,0.30,,,,,
5222,3/7/16 8:10,32.54,0.30,,,,,
5223,3/7/16 9:10,32.54,0.30,,,,,
5224,3/7/16 10:10,32.54,0.30,,,,,
5225,3/7/16 11:10,32.54,0.30,,,,,
5226,3/7/16 12:10,32.54,0.30,,,,,
5227,3/7/16 13:10,32.54,0.30,,,,,
5228,3/7/16 14:10,32.54,0.30,,,,,
5229,3/7/16 15:10,32.54,0.30,,,,,
5230,3/7/16 16:10,32.54,0.30,,,,,
5231,3/7/16 17:10,32.54,0.30,,,,,
5232,3/7/16 18:10,32.54,0.30,,,,,
5233,3/7/16 19:10,32.54,0.30,,,,,
5234,3/7/16 20:10,32.54,0.30,,,,,
5235,3/7/16 21:10,32.54,0.30,,,,,
5236,3/7/16 22:10,32.54,0.30,,,,,
5237,3/7/16 23:10,32.54,0.30,,,,,
5238,3/8/16 0:10,32.54,0.30,,,,,
5239,3/8/16 1:10,32.54,0.30,,,,,
5240,3/8/16 2:10,32.54,0.30,,,,,
5241,3/8/16 3:10,32.54,0.30,,,,,
5242,3/8/16 4:10,32.54,0.30,,,,,
5243,3/8/16 5:10,32.54,0.30,,,,,
5244,3/8/16 6:10,32.54,0.30,,,,,
5245,3/8/16 7:10,32.54,0.30,,,,,
5246,3/8/16 8:10,32.54,0.30,,,,,
5247,3/8/16 9:10,32.54,0.30,,,,,
5248,3/8/16 10:10,32.54,0.30,,,,,
5249,3/8/16 11:10,32.54,0.30,,,,,
5250,3/8/16 12:10,32.54,0.30,,,,,
5251,3/8/16 13:10,32.54,0.30,,,,,
5252,3/8/16 14:10,32.54,0.30,,,,,
5253,3/8/16 15:10,32.54,0.30,,,,,
5254,3/8/16 16:10,32.54,0.30,,,,,
5255,3/8/16 17:10,32.54,0.30,,,,,
5256,3/8/16 18:10,32.54,0.30,,,,,
5257,3/8/16 19:10,32.54,0.30,,,,,
5258,3/8/16 20:10,32.54,0.30,,,,,
5259,3/8/16 21:10,32.54,0.30,,,,,
5260,3/8/16 22:10,32.54,0.30,,,,,
5261,3/8/16 23:10,32.54,0.30,,,,,
5262,3/9/16 0:10,32.54,0.30,,,,,
5263,3/9/16 1:10,32.54,0.30,,,,,
5264,3/9/16 2:10,32.54,0.30,,,,,
5265,3/9/16 3:10,32.54,0.30,,,,,
5266,3/9/16 4:10,32.54,0.30,,,,,
5267,3/9/16 5:10,32.54,0.30,,,,,
5268,3/9/16 6:10,32.54,0.30,,,,,
5269,3/9/16 7:10,32.54,0.30,,,,,
5270,3/9/16 8:10,32.54,0.30,,,,,
5271,3/9/16 9:10,32.54,0.30,,,,,
5272,3/9/16 10:10,32.54,0.30,,,,,
5273,3/9/16 11:10,32.54,0.30,,,,,
5274,3/9/16 12:10,32.54,0.30,,,,,
5275,3/9/16 13:10,32.54,0.30,,,,,
5276,3/9/16 14:10,32.54,0.30,,,,,
5277,3/9/16 15:10,32.54,0.30,,,,,
5278,3/9/16 16:10,32.54,0.30,,,,,
5279,3/9/16 17:10,32.54,0.30,,,,,
5280,3/9/16 18:10,32.54,0.30,,,,,
5281,3/9/16 19:10,32.54,0.30,,,,,
