Stream,Name,Type,Site ,Year,Date,Area,Fraction,Sampler,NoSurbers,Rep,Taxa,Biomass,Abundance ,Density,Stage
Silver Run Snowmelt,,,,2017,22-Jul-17,ABW,lg,surber,1,1,Zapada,20.08,24,86,larval
Skillet Glacier Stream,SG,Glacier,NA,2018,6-Aug-18,ABW,whole,surber,1,1,Acari,4.25,1,4,larval
Skillet Glacier Stream,SG,Glacier,NA,2018,6-Aug-18,ABW,whole,surber,1,2,Acari,4.25,1,4,larval
Skillet Glacier Stream,SG,Glacier,NA,2018,6-Aug-18,ABW,whole,surber,1,2,Allomyia,0.09,2,7,larval
Skillet Glacier Stream,SG,Glacier,NA,2018,6-Aug-18,ABW,whole,surber,1,1,Chironomidae pupa,0.39,6,22,larval
Skillet Glacier Stream,SG,Glacier,NA,2018,6-Aug-18,ABW,whole,surber,1,2,Chironomidae pupa,0.26,5,18,larval
Skillet Glacier Stream,SG,Glacier,NA,2018,6-Aug-18,GTNP,whole,surber,1,3,Chironomidae pupa,0.39,2,22,larval
Skillet Glacier Stream,SG,Glacier,NA,2018,6-Aug-18,ABW,whole,surber,1,1,Gonomyodes,3.21,5,18,larval
Skillet Glacier Stream,SG,Glacier,NA,2018,6-Aug-18,ABW,whole,surber,1,2,Gonomyodes,4.15,4,14,larval
Skillet Glacier Stream,SG,Glacier,NA,2018,6-Aug-18,ABW,whole,surber,1,3,Gonomyodes,1.65,2,7,larval
Skillet Glacier Stream,SG,Glacier,NA,2018,6-Aug-18,ABW,whole,surber,1,2,Lednia,10.1,5,18,larval
Skillet Glacier Stream,SG,Glacier,NA,2018,6-Aug-18,ABW,whole,surber,1,1,Non-Tanypodinae,33.76,475,1704,larval
Skillet Glacier Stream,SG,Glacier,NA,2018,6-Aug-18,ABW,whole,surber,1,2,Non-Tanypodinae,28.2,505,1812,larval
Skillet Glacier Stream,SG,Glacier,NA,2018,6-Aug-18,ABW,whole,surber,1,3,Non-Tanypodinae,4.68,146,524,larval
Skillet Glacier Stream,SG,Glacier,NA,2018,6-Aug-18,ABW,whole,surber,1,1,Oligochaeta,2.58,3,11,larval
Skillet Glacier Stream,SG,Glacier,NA,2018,6-Aug-18,ABW,whole,surber,1,1,Prosimulium,36.74,19,68,larval
Skillet Glacier Stream,SG,Glacier,NA,2018,6-Aug-18,ABW,whole,surber,1,2,Prosimulium,9.45,8,29,larval
Skillet Glacier Stream,SG,Glacier,NA,2018,6-Aug-18,ABW,whole,surber,1,3,Prosimulium,4.07,2,7,larval
Skillet Glacier Stream,SG,Glacier,NA,2018,6-Aug-18,ABW,whole,surber,1,1,Rhyacophila,14.34,2,7,larval
Skillet Glacier Stream,SG,Glacier,NA,2018,6-Aug-18,GTNP,whole,surber,1,3,Rhyacophila,0.59,1,11,larval
Skillet Glacier Stream,SG,Glacier,NA,2018,6-Aug-18,ABW,whole,surber,1,1,Turbellaria,0.63,2,7,larval
Skillet Glacier Stream,SG,Glacier,NA,2018,6-Aug-18,ABW,whole,surber,1,2,Turbellaria,0.6,4,14,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,1,Acari,12.74,1,11,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,1,Agathon,329.76,12,129,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,1,Agathon,23.36,5,54,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,2,Agathon,230.31,18,194,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,2,Agathon,29.19,9,97,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,3,Agathon,270.71,21,226,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,3,Agathon,38.96,4,43,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,1,Allomyia,0.77,4,43,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,2,Allomyia,2.31,1,11,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,2,Allomyia,2.36,6,65,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,3,Allomyia,0.4,3,32,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,1,Dicranota,3.11,1,11,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,2,Dicranota,3.11,1,11,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,1,Gonomyodes,18.67,6,65,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,1,Gonomyodes,10.63,7,75,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,2,Gonomyodes,3.11,1,11,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,2,Gonomyodes,13.74,10,108,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,1,Helodon,0,1,11,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,1,Heterocloeon,91.4,17,183,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,1,Heterocloeon,51.1,14,151,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,2,Heterocloeon,52.07,17,183,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,2,Heterocloeon,29.33,14,151,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,3,Heterocloeon,49.68,16,172,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,3,Heterocloeon,65.79,30,323,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,1,Lednia,52.42,7,75,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,1,Lednia,4.1,1,11,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,2,Lednia,43.19,10,108,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,2,Lednia,4.1,1,11,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,1,Limonia,6.65,1,11,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,2,Chironomidae pupa,0.39,2,22,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,3,Chironomidae pupa,0.51,4,43,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,1,Non-Tanypodinae,17.48,26,280,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,1,Non-Tanypodinae,2.58,22,237,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,2,Non-Tanypodinae,20.61,40,431,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,2,Non-Tanypodinae,4.31,103,1109,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,3,Non-Tanypodinae,7.6,12,129,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,3,Non-Tanypodinae,2.57,19,205,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,1,Oligochaeta,4.3,2,22,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,2,Oligochaeta,2.58,1,11,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,1,Prosimulium,32.3,4,43,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,1,Prosimulium,6.26,2,22,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,2,Prosimulium,105.1,17,183,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,2,Prosimulium,9.54,6,65,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,3,Prosimulium,192.32,37,398,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,3,Prosimulium,37.72,11,118,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,1,Rhyacophila ,13.29,1,11,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,2,Rhyacophila ,320.34,5,54,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,2,Rhyacophila ,3.25,2,22,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,3,Rhyacophila ,61.43,3,32,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,3,Rhyacophila ,1.63,1,11,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,2,Simuliidae pupa,1.77,1,11,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,2,Turbellaria,2.07,1,11,larval
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,2,Twinnia,4.01,2,22,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Oligochaeta,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Acari,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Staphylinidae,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Collembola,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Ostracoda,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Probezzia,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Non-Tanypodinae,2.09,24,43,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Chironomidae,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Dixella,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Clinocera,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Oreogeton,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Helodon,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Prosimulium,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Simuliidae,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Dicranota,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Ormosia,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Paradelphomyia,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Tipula,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Baetis,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Drunella ,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Cinygmula,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Epeorus,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Rhithrogena,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Macroveliidae,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Pentacora,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Nematoda,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Alloperla,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Suwallia,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Sweltsa,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Lednia,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Zapada,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Megarcys,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Megarcys2,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Allomyia,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Homophylax,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Psychoglypha,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Rhyacophila ,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Trichoptera,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,lg,surber,6,,Turbellaria,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Oligochaeta,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Acari,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Staphylinidae,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Collembola,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Ostracoda,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Probezzia,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Non-Tanypodinae,18.15,85,610,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Chironomidae,0.35,1,7,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Dixella,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Clinocera,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Oreogeton,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Helodon,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Prosimulium,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Simuliidae,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Dicranota,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Ormosia,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Paradelphomyia,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Tipula,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Baetis,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Drunella ,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Cinygmula,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Epeorus,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Rhithrogena,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Macroveliidae,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Pentacora,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Nematoda,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Alloperla,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Suwallia,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Sweltsa,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Lednia,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Zapada,0.04,1,7,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Megarcys,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Megarcys2,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Allomyia,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Homophylax,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Psychoglypha,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Rhyacophila ,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Trichoptera,0,0,0,larval
South Cascade,SC,Icy Seep,upper,2016,3-Aug-16,GTNP,sm,surber,6,,Turbellaria,0,0,0,larval
South Cascade,SC,,,2018,4-Aug-18,GTNP,lg,surber,1,1,Chironomidae pupa,0.18,1,4,larval
South Cascade,SC,,,2018,4-Aug-18,GTNP,sm,surber,1,1,Chironomidae pupa,0.26,2,7,larval
South Cascade,SC,,,2018,4-Aug-18,GTNP,lg,surber,1,1,Non-Tanypodinae,54.01,136,488,larval
South Cascade,SC,,,2018,4-Aug-18,GTNP,sm,surber,1,1,Non-Tanypodinae,12.77,144,517,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Oligochaeta,1.43,2,4,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Acari,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Staphylinidae,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Collembola,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Ostracoda,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Probezzia,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Non-Tanypodinae,5.81,116,208,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Chironomidae,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Dixella,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Clinocera,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Oreogeton,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Helodon,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Prosimulium,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Simuliidae,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Dicranota,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Ormosia,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Paradelphomyia,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Tipula,34.24,1,2,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Baetis,10.51,1,2,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Drunella ,2.57,2,4,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Cinygmula,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Epeorus,26.21,12,22,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Rhithrogena,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Macroveliidae,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Pentacora,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Nematoda,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Alloperla,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Suwallia,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Sweltsa,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Lednia,0.03,3,5,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Zapada,0.09,9,16,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Megarcys,1762.69,35,63,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Megarcys2,2.67,2,4,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Allomyia,72.28,70,126,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Homophylax,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Psychoglypha,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Rhyacophila ,1.51,1,2,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Trichoptera,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,lg,surber,6,,Turbellaria,13.11,74,133,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,sm,surber,6,,Oligochaeta,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,sm,surber,6,,Acari,76.43,9,65,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,sm,surber,6,,Staphylinidae,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,sm,surber,6,,Collembola,90.44,8,57,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,sm,surber,6,,Ostracoda,78.48,49,352,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,sm,surber,6,,Probezzia,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,sm,surber,6,,Non-Tanypodinae,12.78,86,617,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,sm,surber,6,,Chironomidae,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,sm,surber,6,,Dixella,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,sm,surber,6,,Clinocera,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,sm,surber,6,,Oreogeton,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,sm,surber,6,,Helodon,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,sm,surber,6,,Prosimulium,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,sm,surber,6,,Simuliidae,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,sm,surber,6,,Dicranota,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,sm,surber,6,,Ormosia,0,0,0,larval
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,3-Aug-16,GTNP,sm,surber,6,,Paradelphomyia,0,0,0,larval
